timestamp,timeframe,candle_time,open,high,low,close,supertrend,supertrend_direction,jma,jma_direction,candle_average,signal,reasons
2024-10-15T13:13:35.106097,5s,2024-10-15T13:13:30,51823.5,51829.55,51822.45,51826.75,51837.85,0.0,49392.18,1.0,51828.385714285716,Neutral,
2024-10-15T13:13:40.051941,5s,2024-10-15T13:13:35,51825.65,51828.2,51824.9,51826.45,51837.1,0.0,50527.07,1.0,51828.14375,Neutral,
2024-10-15T13:13:45.405205,5s,2024-10-15T13:13:40,51826.2,51829.7,51821.35,51821.35,51837.1,0.0,51140.1,1.0,51827.38888888889,Neutral,
2024-10-15T13:13:50.183538,5s,2024-10-15T13:13:45,51824.35,51831.45,51824.2,51829.95,51837.1,0.0,51468.4,1.0,51827.645000000004,Neutral,
2024-10-15T13:13:55.431180,5s,2024-10-15T13:13:50,51830.5,51831.0,51824.25,51824.5,51837.1,0.0,51640.9,1.0,51826.83,Neutral,
2024-10-15T13:14:00.070059,5s,2024-10-15T13:13:55,51828.2,51830.4,51828.2,51829.05,51837.1,0.0,51731.69,1.0,51827.104999999996,Neutral,
2024-10-15T13:14:05.279218,5s,2024-10-15T13:14:00,51826.9,51835.95,51826.5,51834.95,51837.1,0.0,51780.9,1.0,51827.625,Neutral,
2024-10-15T13:14:10.465097,5s,2024-10-15T13:14:05,51832.9,51835.95,51831.95,51832.25,51837.1,0.0,51806.75,1.0,51827.88,Neutral,
2024-10-15T13:14:15.248475,5s,2024-10-15T13:14:10,51831.65,51836.25,51831.5,51833.1,51837.1,0.0,51820.19,1.0,51828.24,Neutral,
2024-10-15T13:14:20.506935,5s,2024-10-15T13:14:15,51832.1,51834.65,51832.1,51834.65,51837.1,0.0,51827.46,1.0,51829.3,Neutral,
2024-10-15T13:14:25.342849,5s,2024-10-15T13:14:20,51832.55,51837.95,51830.5,51835.3,51837.1,0.0,51831.53,1.0,51830.155,Neutral,
2024-10-15T13:14:30.287336,5s,2024-10-15T13:14:25,51836.35,51839.4,51834.15,51838.5,51825.71,1.0,51834.63,1.0,51831.36,Bullish,Supertrend and JMA are bullish
2024-10-15T13:14:35.120285,5s,2024-10-15T13:14:30,51837.0,51839.55,51834.4,51839.55,51826.17,1.0,51837.08,1.0,51833.18,Bullish,Supertrend and JMA are bullish
2024-10-15T13:14:40.681396,5s,2024-10-15T13:14:35,51839.05,51839.85,51837.35,51837.9,51829.73,1.0,51838.22,1.0,51833.975,Bullish,Supertrend and JMA are bullish
2024-10-15T13:14:45.166924,5s,2024-10-15T13:14:40,51838.15,51838.85,51837.2,51837.2,51831.01,1.0,51838.35,1.0,51835.245,Bullish,Supertrend and JMA are bullish
2024-10-15T13:14:50.359655,5s,2024-10-15T13:14:45,51836.8,51837.65,51827.1,51827.1,51844.08,-1.0,51835.21,-1.0,51835.05,Bearish,Supertrend and JMA are bearish
2024-10-15T13:14:55.077697,5s,2024-10-15T13:14:50,51827.5,51830.5,51821.35,51821.35,51839.83,-1.0,51829.91,-1.0,51833.689999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:15:00.503980,5s,2024-10-15T13:14:55,51820.25,51821.95,51815.3,51819.2,51832.33,-1.0,51824.69,-1.0,51832.384999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:15:05.516448,5s,2024-10-15T13:15:00,51815.8,51816.05,51809.05,51811.0,51828.45,-1.0,51818.69,-1.0,51830.174999999996,Bearish,Supertrend and JMA are bearish
2024-10-15T13:15:10.091226,5s,2024-10-15T13:15:05,51810.6,51818.0,51807.95,51818.0,51828.45,-1.0,51815.95,-1.0,51828.509999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:15:15.274635,5s,2024-10-15T13:15:10,51816.65,51823.4,51816.65,51821.1,51828.45,-1.0,51816.31,1.0,51827.090000000004,Neutral,
2024-10-15T13:15:20.222303,5s,2024-10-15T13:15:15,51824.0,51824.0,51814.4,51821.15,51828.45,-1.0,51817.77,1.0,51825.355,Neutral,
2024-10-15T13:15:25.032616,5s,2024-10-15T13:15:20,51820.6,51821.55,51815.05,51820.65,51828.45,-1.0,51819.03,1.0,51823.465000000004,Neutral,
2024-10-15T13:15:30.079931,5s,2024-10-15T13:15:25,51820.05,51825.3,51820.05,51825.3,51828.45,-1.0,51821.17,1.0,51822.205,Neutral,
2024-10-15T13:15:35.072073,5s,2024-10-15T13:15:30,51824.8,51824.8,51819.0,51819.85,51828.45,-1.0,51821.62,1.0,51820.47,Neutral,
2024-10-15T13:16:35.353787,5s,2024-10-15T13:16:30,51838.3,51838.3,51835.75,51837.85,51827.66,1.0,51837.52,1.0,51832.79499999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:16:40.534614,5s,2024-10-15T13:16:35,51838.45,51839.55,51836.85,51838.5,51830.16,1.0,51838.32,1.0,51833.955,Bullish,Supertrend and JMA are bullish
2024-10-15T13:16:45.551742,5s,2024-10-15T13:16:40,51835.1,51836.55,51833.0,51833.0,51830.16,1.0,51837.19,-1.0,51834.78999999999,Neutral,
2024-10-15T13:16:50.370442,5s,2024-10-15T13:16:45,51832.75,51834.0,51831.15,51832.25,51830.16,1.0,51835.32,-1.0,51834.954999999994,Neutral,
2024-10-15T13:16:55.345067,5s,2024-10-15T13:16:50,51830.9,51834.8,51830.7,51833.45,51830.16,1.0,51834.07,-1.0,51835.155000000006,Neutral,
2024-10-15T13:17:00.205362,5s,2024-10-15T13:16:55,51833.55,51846.7,51833.1,51843.65,51830.16,1.0,51836.35,1.0,51835.72,Bullish,Supertrend and JMA are bullish
2024-10-15T13:17:05.280870,5s,2024-10-15T13:17:00,51846.65,51847.55,51837.35,51844.05,51830.16,1.0,51839.61,1.0,51837.165,Bullish,Supertrend and JMA are bullish
2024-10-15T13:17:10.179743,5s,2024-10-15T13:17:05,51846.15,51846.4,51843.7,51846.1,51832.31,1.0,51842.79,1.0,51838.39,Bullish,Supertrend and JMA are bullish
2024-10-15T13:17:15.520495,5s,2024-10-15T13:17:10,51844.25,51848.1,51843.8,51845.1,51834.59,1.0,51844.73,1.0,51839.229999999996,Bullish,Supertrend and JMA are bullish
2024-10-15T13:17:20.323939,5s,2024-10-15T13:17:15,51845.25,51845.25,51839.5,51839.5,51834.59,1.0,51844.04,-1.0,51839.344999999994,Neutral,
2024-10-15T13:35:50.155179,5s,2024-10-15T13:35:45,51898.55,51902.2,51895.85,51902.2,51891.15,1.0,51900.53,1.0,51898.475000000006,Bullish,Supertrend and JMA are bullish
2024-10-15T13:35:55.592315,5s,2024-10-15T13:35:50,51894.5,51902.65,51894.5,51897.2,51891.15,1.0,51899.88,-1.0,51898.595,Neutral,
2024-10-15T13:36:00.240249,5s,2024-10-15T13:35:55,51899.2,51911.05,51896.9,51906.85,51891.15,1.0,51901.58,1.0,51899.64,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:05.509210,5s,2024-10-15T13:36:00,51906.6,51913.5,51906.6,51913.5,51893.38,1.0,51905.79,1.0,51901.39,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:10.458236,5s,2024-10-15T13:36:05,51910.55,51910.55,51906.7,51908.5,51893.38,1.0,51908.39,1.0,51902.54,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:15.197546,5s,2024-10-15T13:36:10,51907.65,51911.6,51905.0,51905.0,51893.47,1.0,51908.43,1.0,51903.285,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:20.075141,5s,2024-10-15T13:36:15,51911.15,51916.55,51907.6,51909.8,51896.22,1.0,51910.71,1.0,51904.275,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:25.321886,5s,2024-10-15T13:36:20,51909.7,51911.45,51908.6,51909.55,51897.56,1.0,51910.7,-1.0,51904.985,Neutral,
2024-10-15T13:36:30.200402,5s,2024-10-15T13:36:25,51908.95,51912.45,51908.95,51910.3,51900.05,1.0,51910.66,-1.0,51906.134999999995,Neutral,
2024-10-15T13:36:35.513361,5s,2024-10-15T13:36:30,51910.6,51914.85,51910.4,51914.75,51902.49,1.0,51911.89,1.0,51907.765,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:40.561249,5s,2024-10-15T13:36:35,51913.25,51915.3,51911.8,51913.0,51904.46,1.0,51912.83,1.0,51908.844999999994,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:45.111859,5s,2024-10-15T13:36:40,51910.4,51918.35,51908.15,51918.3,51904.46,1.0,51914.79,1.0,51910.955,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:50.153383,5s,2024-10-15T13:36:45,51918.1,51918.1,51911.85,51916.7,51904.46,1.0,51916.22,1.0,51911.939999999995,Bullish,Supertrend and JMA are bullish
2024-10-15T13:36:55.253660,5s,2024-10-15T13:36:50,51916.85,51918.75,51911.2,51914.1,51904.46,1.0,51916.22,1.0,51911.99999999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:37:00.446654,5s,2024-10-15T13:36:55,51911.9,51915.5,51908.9,51910.65,51904.46,1.0,51914.64,-1.0,51912.215000000004,Neutral,
2024-10-15T13:37:05.120737,5s,2024-10-15T13:37:00,51908.75,51912.0,51905.7,51911.4,51904.46,1.0,51913.09,-1.0,51912.855,Neutral,
2024-10-15T13:37:10.468335,5s,2024-10-15T13:37:05,51911.85,51912.2,51907.7,51908.3,51904.46,1.0,51911.16,-1.0,51912.705,Neutral,
2024-10-15T13:37:15.472498,5s,2024-10-15T13:37:10,51907.8,51909.35,51906.3,51908.55,51904.46,1.0,51909.64,-1.0,51912.604999999996,Neutral,
2024-10-15T13:37:20.390924,5s,2024-10-15T13:37:15,51908.25,51908.25,51900.9,51907.65,51904.46,1.0,51908.47,-1.0,51912.340000000004,Neutral,
2024-10-15T13:37:25.441212,5s,2024-10-15T13:37:20,51907.5,51907.5,51902.9,51903.0,51916.16,-1.0,51906.42,-1.0,51911.165,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:30.106320,5s,2024-10-15T13:37:25,51903.1,51906.75,51903.1,51903.65,51914.73,-1.0,51904.72,-1.0,51910.23,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:35.239173,5s,2024-10-15T13:37:30,51904.45,51904.45,51902.0,51902.35,51911.4,-1.0,51903.32,-1.0,51908.634999999995,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:40.148868,5s,2024-10-15T13:37:35,51901.85,51903.45,51901.05,51901.05,51909.3,-1.0,51902.05,-1.0,51907.07,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:45.438736,5s,2024-10-15T13:37:40,51900.9,51902.4,51899.25,51901.65,51907.62,-1.0,51901.35,-1.0,51905.825000000004,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:50.522220,5s,2024-10-15T13:37:45,51900.25,51902.65,51899.75,51901.95,51907.62,-1.0,51901.19,-1.0,51904.955,Bearish,Supertrend and JMA are bearish
2024-10-15T13:37:55.113253,5s,2024-10-15T13:37:50,51900.6,51909.75,51900.1,51909.75,51895.2,1.0,51903.5,1.0,51904.79,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:00.148752,5s,2024-10-15T13:37:55,51908.35,51910.15,51901.0,51906.3,51895.2,1.0,51905.27,1.0,51904.590000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:05.483657,5s,2024-10-15T13:38:00,51905.25,51907.6,51900.6,51905.35,51895.2,1.0,51905.92,1.0,51904.270000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:10.420772,5s,2024-10-15T13:38:05,51907.55,51911.1,51903.55,51909.0,51895.2,1.0,51907.01,1.0,51904.40499999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:15.176955,5s,2024-10-15T13:38:10,51909.3,51913.3,51906.15,51910.6,51895.6,1.0,51908.51,1.0,51905.16499999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:20.527437,5s,2024-10-15T13:38:15,51912.55,51914.6,51908.25,51908.25,51897.77,1.0,51909.09,1.0,51905.62499999999,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:25.153821,5s,2024-10-15T13:38:20,51913.0,51913.0,51904.4,51904.4,51897.77,1.0,51907.99,-1.0,51905.83,Neutral,
2024-10-15T13:38:30.540501,5s,2024-10-15T13:38:25,51909.3,51912.25,51904.85,51908.2,51897.77,1.0,51907.58,-1.0,51906.545,Neutral,
2024-10-15T13:38:35.484259,5s,2024-10-15T13:38:30,51908.0,51912.75,51905.25,51906.7,51897.77,1.0,51907.24,-1.0,51907.05,Neutral,
2024-10-15T13:38:40.288224,5s,2024-10-15T13:38:35,51905.5,51915.9,51905.5,51914.55,51897.77,1.0,51909.2,1.0,51908.310000000005,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:45.068940,5s,2024-10-15T13:38:40,51915.9,51916.3,51913.9,51913.9,51902.17,1.0,51911.44,1.0,51908.725000000006,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:50.382728,5s,2024-10-15T13:38:45,51914.05,51915.3,51912.9,51915.15,51903.88,1.0,51913.4,1.0,51909.61,Bullish,Supertrend and JMA are bullish
2024-10-15T13:38:55.127008,5s,2024-10-15T13:38:50,51915.0,51916.6,51913.8,51914.3,51906.52,1.0,51914.46,1.0,51910.505000000005,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:00.436817,5s,2024-10-15T13:38:55,51914.8,51916.05,51910.65,51910.65,51906.52,1.0,51913.82,-1.0,51910.670000000006,Neutral,
2024-10-15T13:39:05.333799,5s,2024-10-15T13:39:00,51910.95,51918.45,51910.85,51918.45,51906.52,1.0,51914.87,1.0,51911.455,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:10.270659,5s,2024-10-15T13:39:05,51918.55,51920.85,51914.7,51920.15,51906.52,1.0,51916.94,1.0,51912.645000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:15.336985,5s,2024-10-15T13:39:10,51922.55,51925.7,51920.4,51920.4,51911.52,1.0,51918.84,1.0,51914.24500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:20.317225,5s,2024-10-15T13:39:15,51920.0,51927.05,51920.0,51926.75,51911.52,1.0,51921.89,1.0,51916.100000000006,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:25.307500,5s,2024-10-15T13:39:20,51926.05,51926.05,51922.7,51923.45,51913.42,1.0,51923.68,1.0,51917.77500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:30.248890,5s,2024-10-15T13:39:25,51922.9,51925.1,51921.35,51921.95,51913.42,1.0,51923.93,1.0,51918.51500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T13:39:35.183385,5s,2024-10-15T13:39:30,51920.85,51925.05,51920.45,51921.1,51913.42,1.0,51923.26,-1.0,51919.235,Neutral,
2024-10-15T13:39:40.491423,5s,2024-10-15T13:39:35,51921.15,51922.3,51916.4,51920.2,51913.42,1.0,51922.18,-1.0,51919.740000000005,Neutral,
2024-10-15T13:39:45.267461,5s,2024-10-15T13:39:40,51918.0,51923.7,51916.15,51916.15,51913.42,1.0,51920.1,-1.0,51919.925,Neutral,
2024-10-15T13:39:50.086959,5s,2024-10-15T13:39:45,51916.45,51922.1,51916.45,51919.9,51913.42,1.0,51919.21,-1.0,51920.850000000006,Neutral,
2024-10-15T13:39:55.539017,5s,2024-10-15T13:39:50,51918.1,51922.25,51917.95,51917.95,51913.42,1.0,51918.57,-1.0,51920.8,Neutral,
2024-10-15T13:40:00.089954,5s,2024-10-15T13:39:55,51917.85,51917.85,51914.2,51914.6,51913.42,1.0,51917.18,-1.0,51920.245,Neutral,
2024-10-15T13:40:05.368944,5s,2024-10-15T13:40:00,51915.55,51916.6,51914.4,51915.15,51913.42,1.0,51915.98,-1.0,51919.72000000001,Neutral,
2024-10-15T13:40:10.319420,5s,2024-10-15T13:40:05,51916.5,51920.1,51910.45,51916.6,51913.42,1.0,51915.65,-1.0,51918.705,Neutral,
2024-10-15T13:40:15.491144,5s,2024-10-15T13:40:10,51914.4,51918.25,51912.85,51915.55,51913.42,1.0,51915.49,-1.0,51917.91499999999,Neutral,
2024-10-15T13:40:20.086788,5s,2024-10-15T13:40:15,51914.8,51917.3,51912.7,51912.7,51923.44,-1.0,51914.59,-1.0,51916.99,Bearish,Supertrend and JMA are bearish
2024-10-15T13:40:25.062509,5s,2024-10-15T13:40:20,51912.35,51917.25,51910.95,51917.25,51913.42,1.0,51915.45,1.0,51916.604999999996,Bullish,Supertrend and JMA are bullish
2024-10-15T13:40:30.508122,5s,2024-10-15T13:40:25,51915.05,51915.05,51907.65,51912.15,51923.44,-1.0,51914.68,-1.0,51915.8,Bearish,Supertrend and JMA are bearish
2024-10-15T13:40:35.412556,5s,2024-10-15T13:40:30,51912.35,51921.7,51911.95,51921.7,51923.44,-1.0,51916.27,1.0,51916.355,Neutral,
2024-10-15T13:40:40.187470,5s,2024-10-15T13:40:35,51916.55,51921.85,51915.95,51915.95,51923.44,-1.0,51916.92,1.0,51915.96000000001,Neutral,
2024-10-15T13:40:45.182160,5s,2024-10-15T13:40:40,51914.3,51922.55,51914.3,51922.55,51923.44,-1.0,51918.71,1.0,51916.420000000006,Neutral,
2024-10-15T13:40:50.302337,5s,2024-10-15T13:40:45,51923.2,51923.3,51917.7,51917.7,51923.44,-1.0,51919.2,1.0,51916.73,Neutral,
2024-10-15T13:40:55.380964,5s,2024-10-15T13:40:50,51918.15,51925.2,51918.15,51924.7,51907.46,1.0,51920.92,1.0,51917.685,Bullish,Supertrend and JMA are bullish
2024-10-15T13:41:00.435822,5s,2024-10-15T13:40:55,51921.6,51929.25,51920.0,51921.05,51908.98,1.0,51921.74,1.0,51918.13,Bullish,Supertrend and JMA are bullish
2024-10-15T13:41:05.436222,5s,2024-10-15T13:41:00,51920.4,51924.1,51919.4,51922.1,51908.98,1.0,51922.17,1.0,51918.784999999996,Bullish,Supertrend and JMA are bullish
2024-10-15T13:41:10.102642,5s,2024-10-15T13:41:05,51917.5,51920.55,51916.85,51919.45,51908.98,1.0,51921.6,-1.0,51919.46,Neutral,
2024-10-15T13:41:15.084528,5s,2024-10-15T13:41:10,51922.05,51924.75,51920.45,51923.2,51910.7,1.0,51921.84,1.0,51920.055,Bullish,Supertrend and JMA are bullish
2024-10-15T13:41:20.420130,5s,2024-10-15T13:41:15,51924.3,51925.05,51922.65,51924.65,51914.32,1.0,51922.81,1.0,51921.30500000001,Bullish,Supertrend and JMA are bullish
2024-10-15T13:41:25.378268,5s,2024-10-15T13:41:20,51922.3,51922.7,51920.45,51920.75,51914.32,1.0,51922.68,-1.0,51921.21000000001,Neutral,
2024-10-15T13:41:30.475579,5s,2024-10-15T13:41:25,51920.65,51921.4,51912.65,51921.4,51914.32,1.0,51922.23,-1.0,51921.755000000005,Neutral,
2024-10-15T13:41:35.389331,5s,2024-10-15T13:41:30,51920.0,51924.25,51918.15,51918.55,51914.32,1.0,51921.02,-1.0,51921.355,Neutral,
2024-10-15T13:41:40.420106,5s,2024-10-15T13:41:35,51922.9,51923.9,51918.65,51918.65,51914.32,1.0,51919.85,-1.0,51921.450000000004,Neutral,
2024-10-15T13:41:45.270577,5s,2024-10-15T13:41:40,51920.4,51921.0,51913.05,51914.75,51914.32,1.0,51917.94,-1.0,51920.455,Neutral,
2024-10-15T13:41:50.313077,5s,2024-10-15T13:41:45,51914.35,51920.5,51913.9,51920.5,51914.32,1.0,51917.85,-1.0,51920.4,Neutral,
2024-10-15T13:41:55.260922,5s,2024-10-15T13:41:50,51918.0,51922.55,51916.7,51919.0,51914.32,1.0,51918.2,1.0,51920.090000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T13:42:00.546662,5s,2024-10-15T13:41:55,51918.85,51924.3,51915.35,51923.2,51914.32,1.0,51919.73,1.0,51920.465000000004,Bullish,Supertrend and JMA are bullish
2024-10-15T13:42:05.370086,5s,2024-10-15T13:42:00,51921.1,51926.65,51920.05,51926.65,51914.32,1.0,51922.32,1.0,51920.810000000005,Bullish,Supertrend and JMA are bullish
